0.106880616242	100.0	36.1111111111	35.3485762379	100	0.0207035191381	-0.00346768333618	0.000436524728206	-0.015859776044	NA
-0.319843602898	100.0	33.0666666667	35.3485762379	100	-0.422946076307	-0.50906555144	-0.587479173607	-0.411564260185	NA
0.673769724881	100.0	40.1555555556	35.3485762379	100	0.719504182135	0.711687343185	0.776232500433	0.68522057921	-1.03623221851
0.655081072948	100.0	40.0222222222	35.3485762379	100	0.645802658442	0.584903450062	0.465655491075	0.187517556981	0.262037817075
-0.304269726287	100.0	33.1777777778	35.3485762379	100	-0.247523054158	-0.265418990194	-0.251711695337	-0.183095709796	NA
-0.830666755737	100.0	29.4222222222	35.3485762379	100	-0.764609243669	-0.68633839302	-0.620948908806	-0.598136182972	NA
0.296881910896	100.0	37.4666666667	35.3485762379	100	0.188613234353	0.201884748206	0.176922060438	0.106324207481	-1.03623221851
1.41197147624	100.0	45.4222222222	35.3485762379	100	1.34893324515	1.30429041601	1.15459084276	1.08328279219	NA
-0.273121973065	100.0	33.4	35.3485762379	100	-0.298233513461	-0.289757616016	-0.285872034675	-0.100654959258	-0.954883570697
0.43081724975	100.0	38.4222222222	35.3485762379	100	0.475665028332	0.385411500897	0.374584906613	0.383710298267	NA
-0.565910853351	100.0	31.3111111111	35.3485762379	100	-0.608438741577	-0.653002844942	-0.628946122681	-0.802213805552	-0.460658962365
-0.366565232731	100.0	32.7333333333	35.3485762379	100	-0.34424300595	-0.275294856463	-0.206421782981	-0.053651079674	0.262037817075
0.418358148461	100.0	38.3333333333	35.3485762379	100	0.312268705264	0.294726548445	0.130446851183	0.232513099199	0.262037817075
0.228356853808	100.0	36.9777777778	35.3485762379	100	0.197095805704	0.163977797049	0.246368258152	0.0791255001607	1.58715801894
-0.811978103804	100.0	29.5555555556	35.3485762379	100	-0.786704399826	-0.806824001639	-0.670183468103	-0.582526905725	NA
1.24688838416	100.0	44.2444444444	35.3485762379	100	1.17539522786	1.07496085134	0.782902864923	0.907319981777	1.18030316636
0.0227816825431	100.0	35.5111111111	35.3485762379	100	-0.0749173836643	-0.0597390702475	-0.0723715840274	-0.173126444351	NA
-0.29492540032	100.0	33.2444444444	35.3485762379	100	-0.304569640714	-0.317497951167	-0.277059374718	0.151446168985	-0.167002655815
